ایرانمون پر میشه از امید 💙 #اعتصاب_سراسری #خیزش۷آبان #اعتصابات_سراسری #اعتصاب_دانشجویی۲۲مهر #اعتصابات_سراسری #براندازم,0
ایرانیها مراسمی دارند به نام مراسم خداحافظی این مراسم از وقتی مهمان بلند شده و تصمیم به رفتن میگیرد به صورت سرپا به مدت زمان ۱۵ تا ۴۵ دقیقه جلوی درب خروجی برگذار میشود و هر چه زمانش بیشتر باشد نشانه علاقه و احترام مهمان و میزبان به همدیگر است,1
ایشون شخصیت بسیار مهمی بودن و باید به مدت سه روز کلیه فرودگاه های کشور تعطیل بشه :'(( آقا تعطیل کنید دیگه، من نمیخوام برم ماموریت,0
ایلیا داره بلند بلند کتاب فارسی سوم ، درس ریزعلی خواجوی رو روخوانی میکنه و نمیتونم بخوابم از صداش ،  چه مزاحمت قشنگی 😍,1
این #آیواسپرت یهو انقد اینجارو گرفته که یه حسی میگه کص توشه :|  شایدم به هرکی با اسمش توییت کنه زید میدن !  | نگایید ‌طنزه |,1
این KM player پر ریسک ترین نرم افزار پخشه ،  خدا نکنه دستت به یه جای کیبورد بخوره یه اتفاقایی می افته که باید از نو اینستالش کنی :(,0
این آهنگ آقای Kota the friend چه زیباست، آدم دوست داره ازین هودی گشادا بپوشه با بقیه‌ی دوستای سیاه پوستش بره پیتزا با سیب زمینی بخوره :(,1
این آهنگ گوگله گوگله تو مغزم استاپ نمیشه که نمیشه از دیروز :)) تا یادم میره هم یهو یه صدایی تو سرم میگه وریییی کولهههه :))))),0
این احسان علیخانی دقیقا مثل آلارم موبایل میمونه وسط روز هم که آلارم گوشیت رو میشنوی حس 6 صبح که باید بیدار شی بری سر کار بهت دست میده الانم عیده ، علیخانی رو که میبینم یاد گشنگی همراه با بغض عصر های ماه رمضون میوفتم,1
این اطمینانی‌ رو که من به یه سری‌ چیزای مسخره دارم اگه به توانایی هام داشتم الان به خیلی از چیزایی که میخوام رسیده بودم 🤦🏼‍♀️,0
این اکانت اسرائیل فارسی یحتمل دست یک تینیجر ایرانی اسرائیلی‌ه. این حجم استفاده از ایموجی واسه یه اکانت سیاسی عجیبه واقعا. :)),0
این بدن منه من یک مردم شما باید باهاش کنار بیاین من با بدنم مشکلی ندارم  من یک مرد هستم این هویته منه  و یک کسشر فلسفی دیگر =)))))),1
این بزهای کوهی چجوری تو کوه و صخره ها زندگی میکنن تو اون شرایط سخت ؟ من اگه بز کوهی بودم اول فامیلیمو از کوهی به صحرایی تغییر میدادم . بعد هم دست یه بز ماده رو میگرفتم دوتایی میرفتیم تو یه دشت سرسبز زندگی میکردیم .,1
این بیماری که باعث میشه تو لحظه در رویا غرق بشی و هی واقعیت و رویا رو گم کنی اسمش چیه؟! سالهاست بهش دچارم! هی شدت و ضعف پیدا میکنه فقط 😑,0
این پاییزو رد کنم مسلما پروژه ی ترک سیگارم به موفقیت می انجامد. :) اگر تو این هوا سیگار نکشم احتمالا جذابیت دیگه ای در آینده وسوسه ام نکنه,0
این ترم اینقدر کارامو به تعویق انداختم، الان به گووووه خوردن افتادم . 😑 بدیشم اینه تا ۱ ساعت درس میخونم دوست دارم ۲ ساعت استراحت کنم.,0
این تغییر ساعت باعث شده گنجشکها و کلاغها هم یکساعت زودتر بیان رو کانال کولر و درخت پشت پنجره و اعصاب ما را خرد کنن و از ساعت شش بیدارمون کنن کل کهکشان راه شیری دست به دست هم میدن خواب صبح ما رو خراب کنن * ژنرال *,1
این تهرانیا به خاطر آلودگی هوا میرن تو خونه بعد به خاطر زلزله میریزن تو خیابون .... بعد تو خیابون ترافیکه ... میان برن شمال کوه ریزش کرده . بخوان از کشور خارج بشن عوارض گرونه ... بنده خداها .. گیم و اور شدن رفت,1
این توییت ته سانتیمانتاله ولی اگه هیچ‌وقت به این دنیا نمی‌یومدم تا کتابای شل سیلوراستاین رو تو بچگیم بخونم حیف بود 😍,1
این جمله استیو جابز حقیقتا درسته و باید بهش عمل بشه : زمان شما محدود است. بنابراین آن را برای زندگی کردن در جهان شخصی دیگران هدر ندهید.,0
این چکاریه عکس میذارید رو چشماتون خط قرمز می‌کشید یا شکلک میذارید؟ یاد حجاب‌های دوره قاجار میفتم! خب از اول عکس نذار خواهر/برادر من 😑,0
این چند روز تو اینستا فقط عکس پدر و پدر شوهر لایک کردیم بعدش عکس آتیش بازی چهارشنبه سوری شروع شد هنوز لایک کردن اونا تموم نشده که دوستان شروع به رونمایی از هفت سینشون کردن از امروز به بعدم با استوری های تو جاده میخوان سرویسمون کنن 😑 😂,1
این چند وقته این قدر سریال تاریخی دیدم دلم میخواد از چاه آب بخورم . بعد با اسب برم سر کار .. شب برم تو یه غار بخوابم . شایدم با بابام بیعت کردم حمله کردیم خونه عمم اینا شوهر عمم و به بردگی گرفتیم ... توئیت موتوری,1
این چه روحیه ی عجیبیه ما داریم؟! در هر صورت احساس میکنیم حماسه آفریدیم. اقا واقعا چرا هیچ پرسپولیسی ای نمیاد بگه افتضاح بودیم -_-,0
این حجم بادی که برای باد کردن بادکنک های acm صرف شده قشنگ میتونه تعداد خوبی کپسول اکسیژن بیماران تنفسی رو تامین کنه :/ چخبرتونه؟!,1
این حرفمو جدی بگیرید در اولین فرصت برید چاشنی لیمو فلفلی بخرید طعمش عالیه عالیا (:  خودم انتخاب کردمش و از کرده ی خود خوشحاااللللممم,0
این خانومه بود که دوتا هویتشو انداخته بود بیرون و مشکلی باهاش نداشت، من والا خیلی مشکل داشتم باهاش! از اول تا آخر غلط #هکسره داشت 😭,0
این دانشگاه که تو تهران بوده من فک کردم سر گردنه امام‌زاده عبدالله بوده اتوبوس سقوط کرده :/// ای تف تو روی همه‌ی آخوندا تففففف,0
این دانیال کیه که میگن تو اینستا پرورش کون راه انداخته ؟ من اول که شنیدم فکر کردم منظورشون پرورش نوعی از قارچ هست :)  جدی,0
این دوستم که بهم کلی کتاب خوب معرفی کرده بود و کلی ازش حساب میبرم با تصمیمم در مورد ول کردن کتاب موافقت کرد و این یعنی طلوع خورشید دوباره. 🙂,0
این دیگه چه مسخره بازی‌ایه تولد ادم با دوسپسرش تو یه روز باشه، الان من باید منتظر باشم ببینم کادوم چیه نه اینکه به فکر کادو خریدن باشم 😕,1
این روزا هر چقد مدیتیشن و یوگا و هر کار دیگه ای واسه آروم کردنم انجام بدم خداروشکر هستن افرادی که گند بزنن به این آرامش  مرسی واقعا 🙋‍♀️,1
این ساز چینی اسمش هست و ۵ هزار سال از ابداعش میگذره ، رکوردهایی از این ساز به عنوان موسیقی ما انسانها داخل فضاپیمای وویجر قرار داره که اگر روزی یک تمدن فرازمینی وویجر رو پیدا کرد بدونن موسیقی ما انسانها چقدر زیباست,0
این سرخوشی مال بی‌خوابی‌ست. الان نتم تموم می‌شه مجبور می‌شم از بی‌کاری بخوابم و بعد از بیدار شدن همون تیکه گه غمگین همیشگی می‌شم. هه 😎,0
این شل مغزا تو امور مملکت داری خودشون موندن صدتا گند میزنن در روز بعد میان تو تی وی کشورهای غربی رو تحلیل و بررسی میکنن :)),0
این عکسای بچگیتون چقد با کلاسه عاقا :)))  تو عکسام من کچلم فیرتیخمم از دماغم اویزونه  یه شرت دوخته شده از  زیر شلواری بابام همیشه تنمه :)),0
این علیرضا بهداد دوزاری رو هم خوب معروف کردیدا :)) یک انسان چس سواد و هیچی ندون که یه گوشه داشت گوهشو میخورد خوب معروف شد.,1
این فیسبوک خیلی نامرد است. هر روز میگه کتاب ۲۰۱۸ ات را آماده میکنیم ولی نمیفرسته. امروز از استاد دانش را دیدم حسودی ام شد. 😀 – amusé,0
این فیلم برادر جان شبکه سه چرا این شکلی ان شخصیتاش ؟ چرا اینجوری حرف میزنن ؟ فکر نمیکنم از بعد از زمان داش آکل و جنگ های حیدری و نعمتی تو شیراز دیگه همچین شخصیتای تو واقعیت وجود داشته باشن . * عبدالله خان دوامی *,0
این قابلیت مردن و برگشتن به مکان قبلیت توی بازیا خیلی قابلیت خوبیه که متاسفانه خدا بلد نبوده تعبیهش کنه تو دنیا . دنیای جالبی میشد . دنیایی پر از آدمایی که دارن خودشون رو از ساختمون پرت میکنن ، برای اینکه برگردن خونه و شارژرشون رو بردارن .,1
این قدر سناریوهای مختلف تو ذهنم چیدم و هر کدومش رو با شونصد روش حل کردم و بهشون جواب دادم که دیگه دارم نفس نفس میزنم :))),0
این که بعد این همه سال تکامل موقع پیاده راه رفتن، تنهایی هم مسیر شدن با یه نر بهت حس ناامنی بده یعنی به معنای کلمه ریدیم. 👌  #me_not_yet,0
این که خواهرم امروز صبح نوبت جراحی داشته و من اصلا یادم نبود و وقتی راه افتاد بره بیمارستان یادم افتاد تازه، خیلی زشته؟! 🤔,0
این که میگم سال نو «میلادی» دلیل داره میگم میلادی چون سال نو خودمون سر بهاره کلا آدما خوشحالن و میگن نه بابا انتقاد کجا عالی‌ای 😶,0
این که وسط چله زمستون فقط با یه پیراهن بری بیرون اصلا دلچسب نیست؛ مجبورم تو این گیر و دار امتحانا برم کوه یکم مزه سرما رو بچشم 😊,0
این که یکی بعد از ورزش بی‌اعصاب میشه دلیلش چیه؟ تا جایی که من میدونستم بعد از ورزش هورمونهای شادی‌آور ترشح میشن! 😕,0
این که یه ماه از پاییز گذشته و من حتی یه بارم طبیعت نرفتم، رو برگا قدم نزدم و چای آتیشی نخوردم عمیقا اندوهگینم میکنه. :((,0
این معلم گیتارم بهم مسج داده میخواییم آهنگ Dance with me رو کار کنیم!! خب من غلط کردم هفته پیش گفتم این چیزایی که کار میکنیم آسونن :),0
این هشتگ #فاضلاب_انقلاب عجب دوگانگی جالب و باحالی داره آدم بین اینکه سوژه توییت ها انقلاب اسلامیه یا میدان انقلاب شک میکنه :))))),0
این هفته عالی پیش رفت تنها کاری که بهش تا این لحظه نرسیدم، بررسی مقاله ای بود که الان مشغولشم ولی طبق معمول خواب امانم نمیده :///,0
این همه نظر متفاوت و جریان‌های #برانداز مختلف نشونه‌ی خوبیه. میشه امید داشت کشور ما هم روزی احزابی واقعی و فعال داشته باشه :)),0
این یه حقیقته که پسرا بیشتر از دخترایی که لَوَندی بلدن خوششون میاد ، دخترام از پسرایی که چرب زبون ترن و بهتر بلدن مخ بزنن خوششون میاد این وسط دختر پسرای ساده هم معمولا یا تنها میمونن یا گیر آدم اشتباهی میوفتن !!  😑,0
اینا که از دوس دخترشون دنگ میگرن و موقع ازدواج با مهریه مخالفن، همینا رو بگی پس دخترم نباید جهیزیه بیاره سکته ناقص میکننا =))))))))))),0
اینا که میان میگن ایشالا سال بعد بهتر از امسال باشه به خدا از شکم سیریه :))) ما در همین حد که این سالمون فاکد آپ تر از ۲۰۱۷ نشه ممنانیم :)),0
اینایی که بجای صورتشون یه ایموجی میذارن من بررسی کردم خیلی زشتن! الان یکیشون یه عکس فرستاد برای طراحی دیجیتالی :/  اصلا  حالم گرفته شد :))),0
اینایی که تا میرسن بهت میگن وای هنوزم سینگلی یا بالاخره یکی رو پیدا کردی و کلا علاقه به سوال پرسیدن راجع به مسائل خصوصی زندگیت دارن چرا تموم نمیشن ؟ کاش کوره های آدمسوزی هیتلر هنوزم کار میکرد مینداختیمشون اون تو,1
اینجام زیاد داره از این کونی مونیا که توییتاشون لاتی و مشتی و پر از فحش و اینجور چیزاس ولی در واقعیت پاستوریزه و استرلیزه ان :)),1
اینجایی که هستم جون میده خفتم کنن و 73 هزار تومنم رو با چارتا مشت و لگد بگیرن شاید بگید چه دقیق ولی خب ما حساب جیبمونو داریم.. عاره :))),0
اینجور که من حرف میکشم بیرون از دهن و مغز آدما اگه یکمشو برا خودم بلد بودم بکار بگیرم الان کانسپت و تکست پایانامه‌مو نوشته بودم 😶,0
اینجوری بهتون بگم که یه رومیزی دارم می‌بافم انقده قشنگه انقده قشنگهههه. پلاس عکس رومیزی تموم شده بچه دفعه اولشه ذوق داره :)),0
اینجوریه که سال نو رو کنار #حسین_پاکدل ، #فاطمه_معتمدآریا ، #لیلی_گلستان ، #امین_تارخ و #حمیدرضا_آذرنگ جشن گرفتیم 🤗 #HappyNewYear,0
اینستا میریم که عکس و هنر و مهارت و این چیزا رو ببینیم هی نگید چرا از غذاتون  از برف از پاییز از عمه از فلان عکس میذارید 😒,0
اینستارو باز کردم از این فضای توییتر غافل شدم :)) چیه تو اینستا فضا خیلی عروسکی و ویترینیه همه چی بر عکس اینجا #تضاد #شبکه_اجتماعی,0
اینستاگرام یکیو بلاک کردم بعد دیدم خب هیچ اثری ازم نمی‌بینه که متوجه بلاک بشه و دلم خنک نشد. انبلاک کردم که بعد ببینه و متوجه بشه :)))))),0
اینطور که معلوم شد عدد مورد علاقتون پونصدیِ پونصد گرم پونصد خواستگار یه زمانی عدد مورد علاقه کاسبای پارک هم پونصدی بود! ;-),1
اینطور نیست که بنده املای کلمه ی 'یه جور' رِ بلد نباشم ولی باسنِ آریایی مجبورم میکنه 'یجور' تایپش کنم که هر دو تاش به کشکک زانوتون 🚬,1
اینقد آنتی بیوتیک خوردم که معده م فک میکنه این غذاس،غذا داروئه  سر ساعت قرصام گرسنه م میشه موقع غذا معده م درد میگیره :))),0
اینقد بدم میاد از آدمایی که تو چیزی که بشون مربوط نیس فضولی میکنن، سرت و از کون بقیه درار، ببینی هوای آزاد چقد بهتر از بوی عنه :)))),1
اینقدر از اینسیکیوریتی رنج میبرم که هر دختری تو اینستا بهم ریکوست میده فک میکنم فیکه رفیقامه، میخان ایستگام کنن ریجکت میکنم :| کسخل,0
اینقدر با سگا زندگی کردم حس شِشُمم مث اونا شده،همه چیزو قبل از وقوعش حس میکنم،یه نمونش اینه که دو دقیقه بعد میرم میشاشم 🤔,0
اینقدر تو این چند هفته همه دور و بریام ازدواج کردن که الان اگه بهم بگن خواجه حافظ شیرازی از قبر در اومده زن گرفته دوباره مرده باور میکنم :|,1
اینقدر صریح و قاطع گفتم دیگه درباره این موضوع با من حرف نزنید که الان خودمم دلم براش میسوزه ای بابا عجب اوضاعی ‌شده 😑,0
اینکه از ۷ بیدارمو تازه رسیدم خونه و دارم از خاب میمیرم و یه فیلم ۴ ساعته رو شروع کردم تو دنیای من کاملا یه چیز عادیه ^_^,0
اینکه ای دی ایستامو گذاشتم اینجا ولی ای دی توییترمو نذاشتم اینستا دلیلش دقیقا عدم اطمینان به اونا و اطمینان به شماس :)))),0
اینکه بزرگتربه کوچیکترش بی احترامی کنه وانتظاراحترام داشته باشه اصلامنطقی نیس. هرکسی هستی باش،من احترام گذاشتن رو از خودت قراره یادبگیرم :),0
اینکه بعضی دخترا لج میکنن، به دوست پسر رفیقشون میدن و کاری ندارم ولی چرا وقتی من دوست دختر داشتم کسی باهاش لج نمیکرد :|,0
اینکه حاجی باریکو اسم دیگۀ سمندر خالدار قیصریه، جزء اطلاعات عمومی‌ای به حساب میاد که برای #اسنپ_کیو باید بلدش باشی :|,1
اینکه شرکت اپل جوراب تولید میکنه و میفرسته تو مترو ایران و سه تا پنج تومن میفروشه نشون میده که هرچند صاحب اپل باشی باز هشتت گرو نهته :),1
اینکه ما نمیدیم واسه این نیست که سکس دوست نداریم به خاطر اینه که اگه بدیم یه دورهم ننه بابامون کونمون میذارن جمله از بزرگان :-):-|:-(,1
اینکه میگیرید عینک دوس پسرتون (یا هرکی) رو با روسری‌ای تمیز می‌کنید خیلی سکسیه، هرچند که همیشه کثیف‌تر میشه قطعاً. :)),0
اینکه هر توییتون کوت توییت قبلتونه رو نمیفهممتون :| میخواید درباره یه همون چیز بنویسید و اظهار نظر کنید خب همونو ریپلای کنید,0
اینکه همزمان بیشترین چکین ۵ نفر در سال ۲۰۱۸ با من بوده هم نشون میده که چقدر خوشبختم از داشتنشون و هم تواما چقدر ول گشتم :)))),0
اینم بگم که من اون موقع نصف یکی از ابروهام رو با بند زده بودم و به قول بابام شبیه قهرمان فیلم کره‌اییا شده بودم 🚶🏻‍♀️,0
این‌ها مسئله شان خامنه‌ای نبود  🔻 روایت دست اول از جلسه صبح روز بعد عاشورا 88 در  دفتر رهبرانقلاب و بیانات ایشان  #موسوی_سندتقلب_کو,0
اینهمه میگیم گرونی فلان گرونی بهمان اما جالبه همه کارامون داره مثل قبل انجام میشه همون خوراک همون پوشاک فقط مینالیم ملتی که واقعا نتونه اینطوری نیست عملکردش یه جور دیگه میشه صف هم نمیکشه پس نتیجه اینکه جاداره هنوز,0
ایول از این ببعد ماهایی که 2018 وارد توییتر شدیم رو هم قدیمی حساب میکنن و توی بیومون فقط ماه ورود رو نزده سال رو هم وارد کرده ;))))),0
ایول بیرانوند چه گوگولی شده با این کت شلوار 😍😍 خوشا به حالت کیروش دروازه بان تیمت علیرضا ی با تعصب و کاربلده ❤️❤️,0
ب بابام میگم کی میریم.میگه تورومیبینم یاد اتوبان میوفتم. خب الان مشکلاتمون حل شد و ما رسیدیم خونه و من ب کارام دارم میرسم 😐,1
ب درجه ای از کسخولی رسیدم که گوشیم دستمه دارم توییتای شما رو میخونم. همزمان متوجه میشم گوشیم تو جیبم نیست و پامیشم که برم دنبالش بگردم.  :)),1
با احتساب دیه کامل یه آدم حدودا قیمت یه ایرانی میشه ۲۰ هزار دلار ناقابل . ینی تقریبا با پول قرارداد ۱۰۰ میلیون یورویی بین رئال و یوونتوس واسه کریس رونالدو میشه حدودا 6 هزار ایرانی رو کشت و پولمون رو داد  🌱,1
با ایرانسلم به داداشم پیام فرستادم جواب داده عذر میخوام بنده شماره شما رو در گوشیم ندارم :))))شیطونه میگه سر کارش بذارم:)))),0
با این اوضاع اقتصادی، باور میکنید دیگه امسال، عید روم نمیشه برم خونه پدر و مادرم و مثل هر سال، زیاد بمونم. تو فکرم که چی کار کنم. :/,0
با این که تلگرام قابلیت ادیت داره من سوتی بدجور که میدم اینقدر خنده‌ام میگیره که تا بیام ادیتش کنم طرف دیدتش دیگه :)))))),0
با این همه خستگی و پارگی باید ۲ ساعت سر خسته کننده‌ترین کلاس این ترم بشینم. اصلا یادم نبود کلاس دارم هیچی هم همراهم نیست :/,0
با اینکه اصلا چایی و قهوه نمیخوره رفته قوری خریده که من (معتاد کافئین) بیشتر بتونم برم پیشش :) آخه چقد کیوتی تو پسر... از پاسخ باز می مانم!,0
با اینکه چند ساعته رفتن، هنوز صداش تو گوشمه. خنده ش، گریه ش، صداهایی که درمیاره موقع حرف زدن با آدم، ملچ ملوچش... کاش همین قدری بمونه! ♥,0
با اینکه دلم میخواد #زیدان رکورد بزنه و قهرمان کنه تیمش رو ولی از طرف دیگه تمام کائنات میخوان و میخوام #بوفون جام رو ببره بالاسرش 😆,0
با اینهمه مشتِری ای که واسه آگهیام تو دیوار میاد دارم کم کم به این نتیجه می‌رسم که فیلد کاریمو اشتباه انتخاب کردم و باید بیزنس ومن می‌شدم 💔,0
با بوته‌ی جعفری به استقبال همسر زندانیش رفته، من هم یک‌بار با دسته‌ی پیازچه و یک‌بار با دسته‌ی تره‌فرنگی به دیدار یارو رفتم. :-),1
با پدرم رفتم بیرون گفت برنامهت برای آینده چیه ؟ نگران نیستی ؟ گفتم نه دیگه شمارو چند سال دیگه میبرم خونه سالمندان خودم میمونم و یه خونه ماشین دیگه همه چی عالی میشه ، اصلا فکر نمیکردم با اون سرعت از ماشین پرت بشم,1
با توجه به رشد ناگهانی درصد جانبازی مقامات برای فرار از شمول قانون منع بکارگیری بازنشستگان ، اقدام بعدی مجلس باید قانون منع افزایش بیرویه درصد جانبازی باشه تا جلوی شهادت احتمالی مسئولین خدمتگزار گرفته بشه .,1
با چشمانی اشک بار خداوند را سپاس میگویم که کسری از ثانیه در خاطرش بودم و از مرگ رهانیدم.البته اشکبار بخاطر سرعت بالایه موتور بود 😲,0
با چندین سال سابقه توییتر والاع نه یه بار توییتمون چنلی یا گروهیی رفته دیگه چه برسه به تلویزیون بعد بعضیا با اولین توییت چهره میشن :/,0
با خواهرم رفتم خرید هرچی که دوس داشتم و دلم نمیومد بخرم میگفت بخر دوروز دیگه میمیری همه ی پولات میرسه بمن :/ منطقی بود و کل پولامو خرج کردم,1
با خودتون گوشي ميبريد تو توالت ؟ بابا ايول من هنوز كف توالت دنبال مورچه ميگردم با آب محاصرش كنم كه قدر آزاديشو بدونه ، بعدم كه نجاتش دادم بره بشينه به كاراي زشتش فكر كنه ، ( رواني خودتي ) فرانسعيدسام فوردكاپولا 😐,1
با دوس دخترم تو کافه بودیم بم گفت فرهاد همیشه اونجور که ما فکر میکنیم نمیشه گفتم فرهاد کیه ؟ گفت هیچی همیشه دوس داشتم این دیالوگ رو بگم منم بلند داد زدم گفتم نهههههه غلاااااام ، پا شد رفت دیگه گوشی رو هم جواب نمیده,1
با رژ بری و دوباره با رژ قشنگ برگردی. یعنی بعدش دوش گرفتی استراحت کردی یه قهوه با هم‌زدین و برگشتی ...دختر باید خودشو جمع کنه خب 😁,1
با شناختی که نسبت به یکی از دوستان دارم و سطح برداشت و قوه تحلیلی که در گذشته ازش دیدم حتی خودم رو ملزم نمیدونم بهش برینم :|,0
با صدای ابی: امرووووز که هزاروصدتاکالری سوزوندمممممم، جای تو خالیست... فردا که بیایی، احتمالا باز پرخوری کرده باشم 🚬,1
با فشار افتاده و سرگیجه اومدم رو مبل دراز کشیدم. انقدر هی تلفن زنگ خورد و زوری حرف زدم حالت تهوع هم گرفتم. با این وضع کی غذا بخوره؟ :))),0
با گروهی از دانشمندان داریم روی یه ویروس کار میکنیم تا پخشش کنیم بین مردم . کار این ویروس چیه ؟ وقتی فرد مبتلا از افتاااااد ؟ و خخخخخ استفاده میکنه ویروس باعث تشنج میشه و فرد برای مدتی روی زمین فلج میوفته . استووي,1
با همین وضعیت برم جلو و کار بعدیم جور نشه باید با دنیا تکنولوژی خداحافظی کنم، همه چی داره باهم یا خراب می‌شه یا تموم :|,0
با وجود توصیه‌های زیاد به خوندن کتاب ملت عشق، من همچنان دارم مقاومت می‌کنم! چون حس می‌کنم ممکنه دوستش نداشته باشم! 😐,0
با وی پی ان وصل شدم به سرور ژاپن ، هر دو دقیقه یه بار یه ژاپنی رو صفحه گوشی ظاهر میشد میگفت عذرخواهی میکنم سرعت پایینه چند دقیقه گذشت ، ترسیدم وزیر ارتباطات و نخست وزیر ژاپن استعفا کنن . وی پی انو قطع کردم خارج شدم بنشی,1
با يكى از نزديكترين دوستام كه رفتارش يه مدت طولانى باعث شده كه دلم بشكنه دارم مثل خودش رفتار ميكنم الان طلبكار شده ازم :/,0
بابا این فراستی‌ام همش دروغ میگه، یه بار گفت فیلم اصغرفرهادی خیلی مبتذله، همه رو پیچوندم سی‌دی‌شو گرفتم بردم خونه تنهایی دیدم هیچی نداشت :((,1
بابا بخدا ترم تموم شده! این استاد با تی‌ای مهربونترش هنوز هی دارن تکلیف میدن!!! لامصب بذار قبلیه رو تحویل بگیری بعد یکی دیگه بده!!! 😒,0
بابا در عرض کمتر از 5 دقیقه کارم با سرور ویندوزی تموم میشه ولی لینوکس خیلی اذیت میکنه بابا همش ارور میده منم همش rebuild میکنم سرور رو :),0
بابا ما که از کالای ایرانی حمایت میکنیم . کالای ایرانی از ما حمایت نمیکنه . یا زرتی خراب میشه ، یا خدمات پس از فروش نداره ، یا یهو وقتی داره حرکت میکنه آتیش میگیره ، یا از کارخونه میاری میبینی دنده عقب نداره ، یا پرایده .,1
بابا من قورمه سبزی میخوام. این رستوران‌های اطرافم هرچی میخونی مردم نظر بد دادن. چیکار کنم؟ قیمه قورمه هم فقط ۱۶ تومن پول پیک میگیره 🤦🏻‍♀️,0
بابا من نميفهمم چرا ميگن از آوردن اطفال تو عروسي و مهموني خودداري كنيد . بچه خيلي خوبه كه . مثلا وقتي حوصله بحث هاي بزرگترا رو نداري ميتوني يه تيكه استخون پرت كني به بچه فاميل بگي آفرين پسر ، بدو بيارش . قشنگ وقت ت ميگذره,1
بابا هی سن هاتون معلوم میشه میبینم جوجه ایی میخوره تو پرمون 😂 تایم لاینم : پسرا : بترکونن 20 سال خانوما : کم سنشون 30 سال   من : :||||||,1
بابام ۳۰ سال زحمت کشید تا یه لقمه شبهه‌ناک وارد زندگیمون نشه  اگه بخوایم پول اضافی از بیمه بگیریم، پس فرق ما با اون دزده چیه؟؟ 😒,0
بابام ٩٠درصد مواقع کلاً یادش می‌ره در ماشین رو قفل کنه. بعد هربار از من ایراد می‌گیره که قفل فرمون رو بد بستی بدون کلید باز شد. :/,0
بابام اون یکی لپتاپ ام رو برداشته گذاشته فرمت فیلم کانورت کنه زده زمان تخمینی 5 ساعت میگه خوب حواست بهش باشه! ://  #من_و_بابام,0
بابام به شدت معتقده وقتی میریم سفر باید حتما یکی از چراغا روشن باشه که دزدا فکنن کسی خونست و نیان البته دزدا هم واقعا همچین فکری میکنن و نمیان ، چون فکرشم نمیکنن هنوز کسی باشه که به این روش معتقد باشه :/ هاپوکومار,1
بابام به شوخی میگه این مدت که ما نبودیم لاقل ی زن صیغه‌ای میگرفتی که عمت برات غذا نیاره و ظرف بشوره، گفتم ایشالا سریای بعد 😏,1
بابام بهم گفت برو با داداشت صحبت کن تشویقش کن بهتر درس بخونه . رفتم تو اتاقش گفتم : هوووووو ... هووووو .. هوووو یهو بابام اومد گفت چیکار میکنی احمق ؟ گفتم دارم تشویق ایسلندی میکنم . نمیدونم چرا دیگه نمیذاره داداشمو ببینم  🛀,1
بابام حساسیت گرفته امروز تست ریه داد +دکتر چی گفت؟ _گفت ریه ات تنگه من و خواهرم: جووووون قیافه بابام 😡 ما 😬 اسپیرومتر 😌,1
بابام داره اکانت اینستاگرام میسازه ... به قول بانو هایده : روزای روشن خداااحافظ، اینستاگرام من خداحافظ... خدااااحااافظظظظظ 😂,1
بابام داره با دوستش که مهندس عمرانه صحبت میکنه، میگه آره نگارم خوبه دیگه باید واسش شاقول و شمشه بخرم بفرستمش سر ساختمون ://,0
بابام داره مامانم رو متقاعد میکنه که قوت غالب ما نونه نه برنج برای اینکه بخشی از فطریه رو بپیچونه . مامانم میگه از فردا که نون و کدو بهت دادم معنی قوت غالب رو متوجه میشی . به نظر میآد هفتهی پرتنشی پیش رو داریم .,1
بابام گفت ما که بارها باهم سیگار کشیدیم و من میدونم سیگار میکشی ، چرا هر بار منو میبینی سریع سیگارتو غلاف میکنی ؟ گفتم میخوام فکر کنی هنوز حرمت پدر و پسری بینمون از بین نرفته . نسبت به سنش هنوز قدرت مشتهاش تحسین برانگیزه .,1
بابام گفته اگه موهام برسه به کمرم برام گوشی میخره  حالا جدای از شرط مسخره ش، آرایشگاه خوب برا اکستنشن سراغ ندارید؟ 😂,0
بابام گیر داده برا منم فیلترشکن بریز . هرچی بهش میگم بابا فیلترشکن رو نوکیا ۱۱۰۰ نصب نمیشه میگه حالا تو بریز چیکار داری ؟ دو کلاس درس خوندی فک کردی چی ؟ ما شما رو به خون دل بزرگ کردیم ! ایشالا بچه های خودتون سرتون بیارن .,1
بابام میگه فکر میکنی من نمیدونم که تو گل میکشی؟ =))))))))) گفتم گل چیه؟ گفت نمیدونم ولی هرچی هست بالاخره تو میکشی حقیقتا برام جالب بود =)))),0
بابانوئل مخفی بود امسال و چیزی جز شکلات دریافت نکردم. به گمونم بابانوئله خیلی کاهل بوده نکرده قدری هیجان انگیزش کنه. 😒,1
باباى من اينجوريه كه ساعت ٤ يا ٥ صبح بيدار ميشه نماز ميخونه ، بعدشم صبحونه ميخوره ميشينه تا ساعت ٧ بشه زنگ بزنه به من بگه وحيد پسرم نميخواى زن بگيرى :||||| آخه پدر من كى ساعت هفت صبح به ازدواج فكر كرده :(((((( . ☤,1
بابای من تا چند سال پیش بین میوه‌های عید یکدونه مصنوعی میذاشت و به عکس‌العمل یارو، نخودی می‌خندید :)))  #کودک_درون_پدر,0
بابای یه طوری سنگین نگام می کنه انگار تقصیر منه که تعرفه دندان پزشکی رفته بالا :(  خب دندونم بعد 5 سال خراب شده، اینم تقصیر منه؟؟؟,1
